0.28444,0.28444,0.28444,0.0069672,0.0069672,0.0069672,0.0069672,0.0069672,0,0,0,0,0,0.42874,0.28444,0.28444,0.28444,0.28444,0.28132,0.26084,0.26084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.28444,0.28444,0.28444,0.0069672,0.0069672,0.0069672,0.0069672,0.0069672,0,0,0,0,0,0.42874,0.28444,0.28444,0.28444,0.28444,0.28132,0.26084,0.26084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.28444,0.28444,0.28444,0.0069672,0.0069672,0.0069672,0.0069672,0.0069672,0,0,0,0,0,0.42874,0.28444,0.28444,0.28444,0.28444,0.28132,0.26084,0.26084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,0.7526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0.42874,0,0.42874,0.42874,0.42874,0.42874,0.42874,0.14169,0.14169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.059972,0.059972,0.059972,0.059972,0.059972,0.28444,0.28444,0.28444,0.28444,0.28444,0.42874,0,0,0,0,0.092325,0.2581,0.2581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.059972,0.059972,0.059972,0.059972,0.059972,0.28444,0.28444,0.28444,0.28444,0.28444,0.42874,0,0,0,0,0.092325,0.2581,0.2581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.059972,0.059972,0.059972,0.059972,0.059972,0.28444,0.28444,0.28444,0.28444,0.28444,0.42874,0,0,0,0,0.092325,0.2581,0.2581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.059972,0.059972,0.059972,0.059972,0.059972,0.28444,0.28444,0.28444,0.28444,0.28444,0.42874,0,0,0,0,0.092325,0.2581,0.2581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,0.64545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.092325,0.092325,0.092325,0.28183,0.28183,0.28183,0.28183,0.28183,0.28132,0.28132,0.28132,0.28132,0.28132,0.42874,0.092325,0.092325,0.092325,0.092325,0,0.25499,0.25499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.2581,0.2581,0.2581,0.26135,0.26135,0.26135,0.26135,0.26135,0.26084,0.26084,0.26084,0.26084,0.26084,0.14169,0.2581,0.2581,0.2581,0.2581,0.25499,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.2581,0.2581,0.2581,0.26135,0.26135,0.26135,0.26135,0.26135,0.26084,0.26084,0.26084,0.26084,0.26084,0.14169,0.2581,0.2581,0.2581,0.2581,0.25499,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.088754,0.088754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.10349,0.0041538,0.0041538,0.0041538,0.0041538,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.0010416,0.0010416,0.0010416,0.028751,0.0010416,0.0010416,0.028751,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.079197,0.41489,0.078707,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,0.48819,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48819,0.48819,0.48819
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.088754,0.088754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.10349,0.0041538,0.0041538,0.0041538,0.0041538,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.0010416,0.0010416,0.0010416,0.028751,0.0010416,0.0010416,0.028751,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.079197,0.41489,0.078707,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,0.48819,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48819,0.48819,0.48819
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.088754,0.088754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.10349,0.0041538,0.0041538,0.0041538,0.0041538,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.0010416,0.0010416,0.0010416,0.028751,0.0010416,0.0010416,0.028751,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.079197,0.41489,0.078707,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,0.48819,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48819,0.48819,0.48819
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088754,0.088754,0.088754,0,0,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,1,0.086719,0.086719,0.086719,0.086719,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.1342,0.1342,0.1342,0.65507,0.1342,0.1342,0.65507,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.65507,0.65507,0.65507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088754,0.088754,0.088754,0,0,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.088754,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,0.086719,1,0.086719,0.086719,0.086719,0.086719,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.1342,0.1342,0.1342,0.65507,0.1342,0.1342,0.65507,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.45019,0.65507,0.65507,0.65507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.088754,0.088754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.0041538,0.10349,0.0041538,0.0041538,0.0041538,0.0041538,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.00036138,0.0010416,0.0010416,0.0010416,0.028751,0.0010416,0.0010416,0.028751,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.039666,0.079197,0.41489,0.078707,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,0.48819,1,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,0.48819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48819,0.48819,0.48819
